AIRPORT_ID,YEAR,MONTH,DAY_OF_MONTH,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,field1,FL_DATE,DurationofEvent,DurationinMinutes
37310,2018,7,5,7/5/2018,AS,19930,AS,N847VA,1201,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,820,844,24,24,1,1,0800-0859,19,903,0,,0,276,267,237,1,1846,8,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37311,2018,7,5,7/5/2018,AS,19930,AS,N852VA,1213,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1732,1854,82,82,1,5,1700-1759,32,1926,0,,0,281,285,248,1,1846,8,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37312,2018,7,5,7/5/2018,AS,19930,AS,N632VA,1231,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,710,739,29,29,1,1,0700-0759,16,755,0,,0,264,252,227,1,1744,7,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37313,2018,7,5,7/5/2018,AS,19930,AS,N621VA,1245,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1855,2024,89,89,1,5,1800-1859,18,2042,0,,0,270,244,220,1,1744,7,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37340,2018,7,5,7/5/2018,OO,20304,OO,N726SK,2964,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2020,2052,32,32,1,2,2000-2059,21,2113,0,,0,160,152,126,1,911,4,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37341,2018,7,5,7/5/2018,OO,20304,OO,N738SK,2977,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1654,1736,42,42,1,2,1600-1659,57,1833,0,,0,91,122,60,1,409,2,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37342,2018,7,5,7/5/2018,OO,20304,OO,N724SK,2984,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1824,1933,69,69,1,4,1800-1859,23,1956,0,,0,83,78,47,1,235,1,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37343,2018,7,5,7/5/2018,OO,20304,OO,N705SK,2986,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1505,1849,224,224,1,12,1500-1559,37,1926,0,,0,109,121,80,1,594,3,0,1640,19,19,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37344,2018,7,5,7/5/2018,OO,20304,OO,N742SK,2991,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1950,2150,120,120,1,8,1900-1959,18,2208,0,,0,77,72,47,1,286,2,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37345,2018,7,5,7/5/2018,OO,20304,OO,N908EV,3004,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1005,1011,6,6,0,0,1000-1059,48,1059,0,,0,103,125,72,1,462,2,6,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37346,2018,7,5,7/5/2018,OO,20304,OO,N715SK,3009,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1635,1713,38,38,1,2,1600-1659,69,1822,0,,0,75,130,56,1,323,2,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37347,2018,7,5,7/5/2018,OO,20304,OO,N464SW,3014,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1709,1751,42,42,1,2,1700-1759,53,1844,0,,0,105,130,73,1,462,2,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37348,2018,7,5,7/5/2018,OO,20304,OO,N709SK,3020,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1914,2003,49,49,1,3,1900-1959,18,2021,0,,0,104,110,85,1,594,3,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37349,2018,7,5,7/5/2018,OO,20304,OO,N745SK,3029,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1755,1822,27,27,1,1,1700-1759,43,1905,0,,0,73,96,49,1,268,2,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37350,2018,7,5,7/5/2018,OO,20304,OO,N907EV,3035,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1845,2052,127,127,1,8,1800-1859,30,2122,0,,0,104,105,69,1,501,3,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37351,2018,7,5,7/5/2018,OO,20304,OO,N862AS,3042,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1517,1606,49,49,1,3,1500-1559,47,1653,0,,0,111,165,112,1,522,3,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37352,2018,7,5,7/5/2018,OO,20304,OO,N701SK,3045,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1845,1936,51,51,1,3,1800-1859,19,1955,0,,0,130,119,95,1,738,3,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37353,2018,7,5,7/5/2018,OO,20304,OO,N709BR,3053,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2029,2123,54,54,1,3,2000-2059,23,2146,0,,0,60,61,32,1,173,1,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37354,2018,7,5,7/5/2018,OO,20304,OO,N744SK,3059,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1659,1921,142,142,1,9,1600-1659,25,1946,0,,0,83,82,50,1,235,1,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37355,2018,7,5,7/5/2018,OO,20304,OO,N727SK,3064,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1511,1543,32,32,1,2,1500-1559,106,1729,0,,0,96,174,65,1,475,2,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37356,2018,7,5,7/5/2018,OO,20304,OO,N417SW,3066,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2015,2041,26,26,1,1,2000-2059,16,2057,0,,0,63,58,37,1,213,1,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37357,2018,7,5,7/5/2018,OO,20304,OO,N753SK,3083,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2159,2203,4,4,0,0,2100-2159,28,2231,0,,0,60,73,40,1,224,1,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37358,2018,7,5,7/5/2018,OO,20304,OO,N732SK,3084,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2040,2057,17,17,1,1,2000-2059,32,2129,0,,0,93,102,67,1,474,2,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37359,2018,7,5,7/5/2018,OO,20304,OO,N730SK,3099,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2010,2100,50,50,1,3,2000-2059,18,2118,0,,0,215,194,166,1,1250,6,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37360,2018,7,5,7/5/2018,OO,20304,OO,N464SW,3109,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,841,859,18,18,1,1,0800-0859,16,915,0,,0,59,56,36,1,173,1,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37361,2018,7,5,7/5/2018,OO,20304,OO,N864AS,3129,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1803,1851,48,48,1,3,1800-1859,34,1925,0,,0,126,143,102,1,667,3,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37362,2018,7,5,7/5/2018,OO,20304,OO,N753SK,3136,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1640,1641,1,1,0,0,1600-1659,82,1803,0,,0,76,148,57,1,286,2,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37363,2018,7,5,7/5/2018,OO,20304,OO,N776SK,3141,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1505,1513,8,8,0,0,1500-1559,109,1702,0,,0,65,165,43,1,177,1,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37364,2018,7,5,7/5/2018,OO,20304,OO,N702SK,3227,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1819,2109,170,170,1,11,1800-1859,20,2129,0,,0,93,84,59,1,409,2,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37365,2018,7,5,7/5/2018,OO,20304,OO,N730SK,3234,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1455,1532,37,37,1,2,1400-1459,67,1639,0,,0,94,143,73,1,474,2,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37366,2018,7,5,7/5/2018,OO,20304,OO,N702SK,3246,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1410,1510,60,60,1,4,1400-1459,29,1539,0,,0,90,145,108,1,409,2,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37367,2018,7,5,7/5/2018,OO,20304,OO,N435SW,3249,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1519,1554,35,35,1,2,1500-1559,101,1735,0,,0,65,140,36,1,213,1,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37368,2018,7,5,7/5/2018,OO,20304,OO,N742SK,3252,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1510,1516,6,6,0,0,1500-1559,38,1554,0,,0,101,122,78,1,528,3,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37369,2018,7,5,7/5/2018,OO,20304,OO,N719SK,3264,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1715,1810,55,55,1,3,1700-1759,51,1901,0,,0,123,154,95,1,642,3,0,,,,,,,,21,7/5/2018,0 days 15:46:00.000000000,946
37375,2018,7,16,7/16/2018,OO,20304,OO,N435SW,2951,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1904,1937,33,33,1,2,1900-1959,25,2002,0,,0,56,55,27,1,157,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37376,2018,7,16,7/16/2018,OO,20304,OO,N732SK,2961,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2200,2250,50,50,1,3,2200-2259,25,2315,0,,0,89,84,53,1,409,2,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37377,2018,7,16,7/16/2018,OO,20304,OO,N702SK,2962,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1849,2202,193,193,1,12,1800-1859,13,2215,0,,0,84,66,49,1,343,2,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37378,2018,7,16,7/16/2018,OO,20304,OO,N742SK,2968,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2055,2121,26,26,1,1,2000-2059,35,2156,0,,0,57,70,31,1,160,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37379,2018,7,16,7/16/2018,OO,20304,OO,N742SK,2979,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1645,1826,101,101,1,6,1600-1659,25,1851,0,,0,58,58,30,1,173,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37380,2018,7,16,7/16/2018,OO,20304,OO,N740SK,2986,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1505,1658,113,113,1,7,1500-1559,28,1726,0,,0,109,133,99,1,594,3,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37381,2018,7,16,7/16/2018,OO,20304,OO,N738SK,2989,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,835,1518,403,403,1,12,0800-0859,37,1555,0,,0,63,77,36,1,213,1,0,1134,131,131,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37382,2018,7,16,7/16/2018,OO,20304,OO,N909EV,2990,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1156,1332,96,96,1,6,1100-1159,58,1430,0,,0,104,137,70,1,501,3,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37383,2018,7,16,7/16/2018,OO,20304,OO,N710SK,2991,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2040,2125,45,45,1,3,2000-2059,21,2146,0,,0,79,77,51,1,286,2,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37384,2018,7,16,7/16/2018,OO,20304,OO,N955SW,3004,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1005,1048,43,43,1,2,1000-1059,44,1132,0,,0,103,128,80,1,462,2,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37385,2018,7,16,7/16/2018,OO,20304,OO,N864AS,3008,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,816,923,67,67,1,4,0800-0859,32,955,0,,0,79,130,54,1,286,2,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37386,2018,7,16,7/16/2018,OO,20304,OO,N464SW,3016,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1310,1621,191,191,1,12,1300-1359,26,1647,0,,0,75,81,51,1,268,2,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37387,2018,7,16,7/16/2018,OO,20304,OO,N744SK,3018,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1330,1620,170,170,1,11,1300-1359,26,1646,0,,0,171,163,134,1,1013,5,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37388,2018,7,16,7/16/2018,OO,20304,OO,N778SK,3019,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1245,1331,46,46,1,3,1200-1259,57,1428,0,,0,126,162,99,1,738,3,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37389,2018,7,16,7/16/2018,OO,20304,OO,N778SK,3020,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1914,1957,43,43,1,2,1900-1959,24,2021,0,,0,104,109,78,1,594,3,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37390,2018,7,16,7/16/2018,OO,20304,OO,N710SK,3021,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1635,1736,61,61,1,4,1600-1659,36,1812,0,,0,67,90,45,1,240,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37391,2018,7,16,7/16/2018,OO,20304,OO,N709BR,3023,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1643,1831,108,108,1,7,1600-1659,32,1903,0,,0,55,61,25,1,108,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37392,2018,7,16,7/16/2018,OO,20304,OO,N732SK,3025,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1144,1444,180,180,1,12,1100-1159,26,1510,0,,0,94,98,67,1,475,2,0,1139,125,125,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37393,2018,7,16,7/16/2018,OO,20304,OO,N724SK,3037,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1145,1210,25,25,1,1,1100-1159,24,1234,0,,0,55,56,29,1,160,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37394,2018,7,16,7/16/2018,OO,20304,OO,N955SW,3048,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1855,2114,139,139,1,9,1800-1859,25,2139,0,,0,55,56,26,1,108,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37395,2018,7,16,7/16/2018,OO,20304,OO,N755SK,3049,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2210,2300,50,50,1,3,2200-2259,29,2329,0,,0,92,97,64,1,475,2,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37396,2018,7,16,7/16/2018,OO,20304,OO,N732SK,3059,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1659,1921,142,142,1,9,1600-1659,28,1949,0,,0,83,76,40,1,235,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37397,2018,7,16,7/16/2018,OO,20304,OO,N776SK,3061,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1315,1518,123,123,1,8,1300-1359,29,1547,0,,0,70,71,38,1,224,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37398,2018,7,16,7/16/2018,OO,20304,OO,N716SK,3070,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1158,1514,196,196,1,12,1100-1159,13,1527,0,,0,130,136,96,1,719,3,0,1156,100,100,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37399,2018,7,16,7/16/2018,OO,20304,OO,N742SK,3076,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1250,1341,51,51,1,3,1200-1259,48,1429,0,,0,81,109,44,1,235,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37400,2018,7,16,7/16/2018,OO,20304,OO,N417SW,3077,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1645,1816,91,91,1,6,1600-1659,31,1847,0,,0,53,61,23,1,130,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37401,2018,7,16,7/16/2018,OO,20304,OO,N909EV,3078,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,646,651,5,5,0,0,0600-0659,38,729,0,,0,55,77,34,1,137,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37402,2018,7,16,7/16/2018,OO,20304,OO,N706SK,3079,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1345,1806,261,261,1,12,1300-1359,30,1836,0,,0,215,204,170,1,1250,6,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37403,2018,7,16,7/16/2018,OO,20304,OO,N746SK,3083,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2210,2234,24,24,1,1,2200-2259,14,2248,0,,0,63,57,38,1,224,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37404,2018,7,16,7/16/2018,OO,20304,OO,N727SK,3088,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2221,2339,78,78,1,5,2200-2259,15,2354,0,,0,66,52,33,1,223,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37405,2018,7,16,7/16/2018,OO,20304,OO,N752SK,3099,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2015,2204,109,109,1,7,2000-2059,22,2226,0,,0,215,206,178,1,1250,6,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37406,2018,7,16,7/16/2018,OO,20304,OO,N702SK,3101,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1523,1741,138,138,1,9,1500-1559,19,1800,0,,0,82,78,56,1,235,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37407,2018,7,16,7/16/2018,OO,20304,OO,N745SK,3102,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1222,1244,22,22,1,1,1200-1259,25,1309,0,,0,85,81,47,1,286,2,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37408,2018,7,16,7/16/2018,OO,20304,OO,N909EV,3109,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,841,1000,79,79,1,5,0800-0859,32,1032,0,,0,59,64,29,1,173,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37409,2018,7,16,7/16/2018,OO,20304,OO,N862AS,3111,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1144,1247,63,63,1,4,1100-1159,63,1350,0,,0,113,153,86,1,566,3,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37410,2018,7,16,7/16/2018,OO,20304,OO,N877AS,3114,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,740,833,53,53,1,3,0700-0759,31,904,0,,0,113,121,85,1,588,3,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37411,2018,7,16,7/16/2018,OO,20304,OO,N862AS,3122,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1715,1925,130,130,1,8,1700-1759,39,2004,0,,0,117,123,79,1,566,3,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37412,2018,7,16,7/16/2018,OO,20304,OO,N907EV,3129,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1803,1828,25,25,1,1,1800-1859,28,1856,0,,0,126,129,96,1,667,3,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37413,2018,7,16,7/16/2018,OO,20304,OO,N746SK,3136,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1640,1857,137,137,1,9,1600-1659,18,1915,0,,0,76,72,49,1,286,2,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37414,2018,7,16,7/16/2018,OO,20304,OO,N753SK,3145,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1455,1639,104,104,1,6,1400-1459,19,1658,0,,0,81,73,48,1,316,2,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37415,2018,7,16,7/16/2018,OO,20304,OO,N719SK,3146,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1328,1419,51,51,1,3,1300-1359,28,1447,0,,0,116,119,87,1,557,3,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37416,2018,7,16,7/16/2018,OO,20304,OO,N703SK,3155,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2209,2346,97,97,1,6,2200-2259,19,5,0,,0,75,66,41,1,235,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37417,2018,7,16,7/16/2018,OO,20304,OO,N908EV,3236,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,819,847,28,28,1,1,0800-0859,53,940,0,,0,65,98,39,1,223,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37418,2018,7,16,7/16/2018,OO,20304,OO,N955SW,3249,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1519,1747,148,148,1,9,1500-1559,34,1821,0,,0,65,77,38,1,213,1,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37419,2018,7,16,7/16/2018,OO,20304,OO,N724SK,3252,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1510,1650,100,100,1,6,1500-1559,22,1712,0,,0,101,95,68,1,528,3,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37420,2018,7,16,7/16/2018,OO,20304,OO,N417SW,3254,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2030,2104,34,34,1,2,2000-2059,20,2124,0,,0,103,97,72,1,462,2,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37421,2018,7,16,7/16/2018,OO,20304,OO,N719SK,3264,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1902,1908,6,6,0,0,1900-1959,38,1946,0,,0,118,133,87,1,642,3,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37422,2018,7,16,7/16/2018,OO,20304,OO,N273SY,3527,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1857,2007,70,70,1,4,1800-1859,46,2053,0,,0,156,191,134,1,740,3,37,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37423,2018,7,16,7/16/2018,OO,20304,OO,N611SK,3547,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,617,623,6,6,0,0,0600-0659,38,701,0,,0,92,105,58,1,334,2,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37424,2018,7,16,7/16/2018,OO,20304,OO,N442SW,3576,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2000,2220,140,140,1,9,2000-2059,19,2239,0,,0,74,67,42,1,264,2,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37425,2018,7,16,7/16/2018,OO,20304,OO,N269SY,3715,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2030,2130,60,60,1,4,2000-2059,36,2206,0,,0,134,145,97,1,733,3,1,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37426,2018,7,16,7/16/2018,OO,20304,OO,N272SY,3725,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1030,1048,18,18,1,1,1000-1059,31,1119,0,,0,127,140,103,1,733,3,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37427,2018,7,16,7/16/2018,OO,20304,OO,N272SY,3736,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1630,1859,149,149,1,9,1600-1659,31,1930,0,,0,130,139,101,1,733,3,11,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37428,2018,7,16,7/16/2018,OO,20304,OO,N268SY,3760,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1730,1844,74,74,1,4,1700-1759,63,1947,0,,0,139,170,102,1,733,3,0,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37429,2018,7,16,7/16/2018,OO,20304,OO,N270SY,3763,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1830,2027,117,117,1,7,1800-1859,26,2053,0,,0,135,136,104,1,733,3,23,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37430,2018,7,16,7/16/2018,OO,20304,OO,N270SY,4500,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1230,1255,25,25,1,1,1200-1259,79,1414,0,,0,130,188,102,1,733,3,19,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37431,2018,7,16,7/16/2018,OO,20304,OO,N274SY,4743,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1430,1521,51,51,1,3,1400-1459,15,1536,0,,0,134,122,101,1,733,3,38,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
37432,2018,7,16,7/16/2018,OO,20304,OO,N442SW,4768,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1531,1832,181,181,1,12,1500-1559,32,1904,0,,0,72,78,42,1,264,2,3,,,,,,,,22,7/16/2018,0 days 00:00:00.000000000,0
